,label,det_id,start_region,overall_time,start_region_time,end_region_time,no_region_time,end_region
1062,person,1062,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1063,person,1063,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1064,person,1064,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1065,person,1065,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1066,person,1066,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1067,person,1067,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1068,person,1068,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1069,person,1069,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1070,person,1070,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1071,person,1071,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1072,person,1072,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1073,person,1073,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1074,person,1074,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1075,person,1075,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1076,person,1076,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1077,person,1077,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1078,person,1078,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1079,person,1079,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1080,person,1080,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1081,person,1081,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1082,person,1082,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1083,person,1083,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1084,person,1084,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1085,person,1085,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1086,person,1086,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1087,person,1087,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1088,person,1088,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1089,person,1089,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1090,person,1090,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1091,person,1091,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1092,person,1092,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1093,person,1093,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1094,person,1094,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1095,person,1095,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1096,person,1096,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1097,person,1097,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1098,person,1098,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1099,person,1099,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1100,person,1100,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1101,person,1101,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1102,person,1102,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1103,person,1103,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1104,person,1104,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1105,person,1105,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1106,person,1106,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1107,person,1107,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1108,person,1108,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1109,person,1109,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1110,person,1110,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1111,person,1111,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1112,person,1112,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1113,person,1113,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1114,person,1114,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1115,person,1115,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1116,person,1116,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1117,person,1117,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1118,person,1118,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1119,person,1119,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1120,person,1120,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1121,person,1121,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1122,person,1122,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1123,person,1123,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1124,person,1124,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1125,person,1125,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1126,person,1126,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1127,person,1127,South_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1128,person,1128,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1129,person,1129,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1130,person,1130,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1131,person,1131,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1132,person,1132,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1133,person,1133,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1134,person,1134,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1135,person,1135,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1136,person,1136,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1137,person,1137,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1138,person,1138,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1139,person,1139,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,South_Burnaby_Road
1140,person,1140,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1141,person,1141,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1142,person,1142,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1143,person,1143,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1144,person,1144,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1145,person,1145,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1146,person,1146,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1147,person,1147,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1148,person,1148,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1149,person,1149,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1150,person,1150,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1151,person,1151,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1152,person,1152,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1153,person,1153,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1154,person,1154,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1155,person,1155,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1156,person,1156,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1157,person,1157,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1158,person,1158,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1159,person,1159,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1160,person,1160,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1161,person,1161,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1162,person,1162,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1163,person,1163,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1164,person,1164,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1165,person,1165,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1166,person,1166,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1167,person,1167,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1168,person,1168,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1169,person,1169,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1170,person,1170,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1171,person,1171,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1172,person,1172,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1173,person,1173,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1174,person,1174,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1175,person,1175,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1176,person,1176,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,West_Park_Road
1177,person,1177,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1178,person,1178,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1179,person,1179,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1180,person,1180,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1181,person,1181,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1182,person,1182,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1183,person,1183,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1184,person,1184,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1185,person,1185,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1186,person,1186,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1187,person,1187,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1188,person,1188,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1189,person,1189,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1190,person,1190,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1191,person,1191,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1192,person,1192,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1193,person,1193,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1194,person,1194,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1195,person,1195,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1196,person,1196,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1197,person,1197,West_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1198,person,1198,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1199,person,1199,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1200,person,1200,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1201,person,1201,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1202,person,1202,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1203,person,1203,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1204,person,1204,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1205,person,1205,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1206,person,1206,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1207,person,1207,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1208,person,1208,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1209,person,1209,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1210,person,1210,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1211,person,1211,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1212,person,1212,North_Burnaby_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,East_Park_Road
1213,person,1213,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1214,person,1214,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1215,person,1215,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1216,person,1216,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1217,person,1217,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1218,person,1218,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1219,person,1219,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1220,person,1220,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1221,person,1221,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1222,person,1222,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1223,person,1223,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1224,person,1224,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
1225,person,1225,East_Park_Road,0 days 00:30:00,0 days,0 days,0 days 00:30:00,North_Burnaby_Road
